Experiment,v1_mean,v2_mean,zr_mean,a_mean,ndt_mean,sndt_mean,alpha_mean,v1_median,v2_median,zr_median,a_median,ndt_median,sndt_median,alpha_median
2012_class_words_part_2.dat,2.2703901207953043,-2.333693981991956,0.5229888932030742,0.6281755475681317,0.4426786333608743,0.03433889456810858,1.3804605156933234,2.2708891262184356,-2.321194552307852,0.5240232603986356,0.625768995943861,0.4426148493537466,0.035529057892005375,1.37501269482018
019_class_pictures_part_1.dat,1.5770207937361242,-0.775268759306422,0.40881282265403435,1.3304919281030685,0.5574966249913604,0.033103598504340186,1.9149002909369692,1.5752397891784906,-0.7705824814131064,0.40896038285827435,1.3383502265803358,0.5564957353380722,0.030964008119369377,1.944639255502484
1019_class_pictures_part_2.dat,1.2216700153076832,-1.9213304929710828,0.47160330030938513,1.3514473583713664,0.5740579707199513,0.019314201531717118,1.9915442765045008,1.213169782608962,-1.910570820641327,0.47341382737072163,1.3499793053860363,0.5742231352345544,0.017456998822395917,1.9981456329468457
2007_class_pictures_part_2.dat,2.471150525245272,-3.8503478444788515,0.4684627333154545,1.6114887398832958,0.4659904488065517,-0.01906741888870909,1.953726573285153,2.4733586303505435,-3.845154124488314,0.4693330052890775,1.58658626425304,0.4675940306473311,-0.018245002268632446,1.9684301906251251
1017_class_pictures_part_2.dat,1.7999288115780456,-2.3832719223280328,0.38459847930066393,1.529156546564448,0.4454036479819599,0.015607553389496107,1.9884637612786715,1.8000340090994018,-2.3873739056932166,0.3826927263153663,1.5198008084521808,0.44551281028277645,0.014662556996295609,1.9983646613575141
3015_class_pictures_part_1.dat,1.2699147507074704,-1.557966052970147,0.399055249064314,1.0864249654516733,0.5895376696778798,-0.01243641122172766,1.8691852755851133,1.263894523172561,-1.55722375668456,0.39796410306850816,1.0909237940525984,0.5893380077095289,-0.011944106611361957,1.8963739649236748
1020_class_words_part_2.dat,2.4515426542720657,-2.7013365983905495,0.5013595427127732,0.9713176563841405,0.43794916095279646,0.01760957080410338,1.7743115541754528,2.451960960260715,-2.6996067293082557,0.5013620206895333,0.9724732593731722,0.43795460850065615,0.016706021850041525,1.7922211269667736
2020_class_pictures_part_2.dat,1.0853011304550226,-0.8627931042408238,0.511189159974616,0.7531852744277252,0.504560230769817,0.03615543936657908,1.8184979065733191,1.0742535272114127,-0.849728543567,0.5117474943888869,0.7588115301787987,0.5040904118708451,0.03648817315683906,1.8486789131180719
2010_class_words_part_2.dat,2.518283526451529,-2.267810291023251,0.47774246049766195,1.2629423338828365,0.44654876439089086,0.011348515860694089,1.9497641671982309,2.5202713050623666,-2.263084042408498,0.4789558440550059,1.2623912654046305,0.4463470157351166,0.010760550018861587,1.9652691052627356
3018_class_pictures_part_2.dat,2.788663351025115,-2.2655687400493867,0.4365106512281983,1.3812160335679722,0.530053810284827,-8.895406312496967e-06,2.001714253114644,2.794703500214667,-2.244350691049932,0.43463769983376027,1.3732346300411429,0.5307193864312438,0.0006917828796612069,2.008029486443704
011_class_pictures_part_1.dat,3.371142620891347,-2.7941603574924776,0.44447324451759257,1.2206159008135031,0.5510333746055412,0.008053350907715735,1.960131061170445,3.3542961465520227,-2.7907376672290463,0.44372149762326085,1.2101864773341031,0.5516342594230388,0.008914427659319782,1.9771011625099804
1008_class_pictures_part_2.dat,0.5508842257062664,-1.9241353616236707,0.3588654381590618,1.2425768973361464,0.5552535195726569,0.06498622429500739,1.8933254142119194,0.5443468012270114,-1.9052127638054523,0.3575535769840031,1.2475124341938821,0.554764600724867,0.06678538346895087,1.925091380244814
4011_class_pictures_part_1.dat,1.0801121680213464,-0.7751436444091026,0.6040379965550207,1.2300118622940126,0.5800396447455899,0.04883131275622788,1.9265582231366394,1.0820682011687106,-0.7721930668495636,0.6060988824907698,1.2400892408820363,0.5780630459725569,0.04977515039871125,1.9600159685165137
