,3024,2005,1027,1006,4004,2003,1018,4002,1014,2017,3021,2004,005,1015,3025,009,004,1009,2014,2012,3016,017,002,3026,2015,1016,2009,4013,1022,1010,010,3017,3003,4003,020,011,2007,3010,3009,4011,2006,3011,2020,018,3022,3005,1021,2019,2008,3006,1019,3004,4001,1012,3002,008,4010,1011,3008,019,3018,3020,1001,014,1023,3013,2002,4006,3023,2001,3007,2011,3027,1003,4008,1026,2010,007,4007,2013,1004,013,3015,1017,012,1013,4012,1025,003,2016,2018,3019,001,4005,1005,3012,1024,1007,4009,1020,1002,1008,015,016
 [ 0.69   0.   ]
 [-0.753  1.   ]
 [-0.873  1.   ]
 [ 0.737  1.   ]
 [ 0.649  0.   ]
 [-0.801  1.   ]
 [ 0.89   0.   ]
 [ 0.714  0.   ]
 [ 0.73   0.   ]
 [ 1.154  0.   ]
 [ 0.906  0.   ]
 [ 0.642  0.   ]
 [ 0.729  0.   ]
 [ 0.745  0.   ]
 [ 0.561  1.   ]
 [ 0.734  0.   ]
 [-0.77   1.   ]
 [ 0.689  0.   ]
 [-0.801  1.   ]
 [-0.608  1.   ]
 [-0.93   1.   ]
 [ 0.626  0.   ]
 [-0.681  1.   ]
 [ 0.746  0.   ]
 [-0.705  1.   ]
 [ 0.713  0.   ]
 [-0.825  1.   ]
 [-0.706  1.   ]
 [-0.634  1.   ]
 [-0.682  0.   ]
 [-0.722  1.   ]
 [-0.554  1.   ]
 [-0.842  1.   ]
 [ 1.026  0.   ]
 [-0.626  1.   ]
 [ 0.858  0.   ]
 [ 0.665  0.   ]
 [-0.745  1.   ]
 [ 0.738  0.   ]
 [-0.562  1.   ]
 [-0.594  1.   ]
 [-0.665  1.   ]
 [ 0.585  0.   ]
 [ 0.857  1.   ]
 [ 1.513  0.   ]
 [-0.666  1.   ]
 [-0.65   1.   ]
 [-0.562  1.   ]
 [-0.77   1.   ]
 [ 0.69   0.   ]
 [ 0.697  0.   ]
 [-0.945  1.   ]
 [-0.601  1.   ]
 [ 0.633  0.   ]
 [-0.762  1.   ]
 [-0.578  0.   ]
 [-0.93   1.   ]
 [ 1.05   1.   ]
 [-0.514  1.   ]
 [-0.65   1.   ]
 [ 0.794  0.   ]
 [-0.874  1.   ]
 [ 0.738  0.   ]
 [ 0.921  0.   ]
 [ 0.93   0.   ]
 [-1.241  1.   ]
 [ 1.009  0.   ]
 [ 0.689  0.   ]
 [-0.777  1.   ]
 [-0.817  1.   ]
 [ 0.753  0.   ]
 [ 1.25   0.   ]
 [ 1.601  0.   ]
 [ 0.746  0.   ]
 [-0.97   1.   ]
 [-0.93   1.   ]
 [ 0.93   0.   ]
 [ 0.754  1.   ]
 [-0.545  1.   ]
 [ 0.754  0.   ]
 [ 0.738  0.   ]
 [ 0.842  0.   ]
 [-0.738  1.   ]
 [ 0.666  0.   ]
 [-0.634  1.   ]
 [-0.769  1.   ]
 [ 0.625  0.   ]
 [-0.665  1.   ]
 [ 0.658  0.   ]
 [ 0.658  0.   ]
 [-0.634  1.   ]
 [ 0.642  0.   ]
 [-0.706  1.   ]
 [ 0.673  0.   ]
 [-0.657  1.   ]
 [ 0.953  0.   ]
 [ 0.673  0.   ]
 [-0.953  1.   ]
 [ 0.922  0.   ]
 [ 0.81   0.   ]
 [ 0.786  0.   ]
 [-0.666  1.   ]
 [ 0.786  0.   ]
 [ 0.578  0.   ]
 [ 0.578  0.   ]
 [ 0.49   0.   ]
 [-0.754  1.   ]
 [-0.562  1.   ]
 [ 0.586  0.   ]
 [ 0.705  0.   ]
 [ 0.609  0.   ]
 [ 1.105  1.   ]
 [ 0.753  0.   ]
 [ 0.697  1.   ]
 [-2.393  0.   ]
 [ 0.714  0.   ]
 [-0.797  1.   ]
 [-0.762  1.   ]
 [-0.626  1.   ]
 [-0.73   0.   ]
 [ 0.602  0.   ]
 [ 0.705  0.   ]
 [ 0.593  0.   ]
 [ 0.61   0.   ]
 [ 0.698  0.   ]
 [ 0.666  1.   ]
 [-0.618  1.   ]
 [-0.866  1.   ]
 [ 0.698  0.   ]
 [ 0.626  0.   ]
 [ 0.769  0.   ]
 [-0.737  1.   ]
 [ 0.802  0.   ]
 [ 0.85   1.   ]
 [-0.898  1.   ]
 [ 0.618  0.   ]
 [-0.714  1.   ]
 [-0.641  1.   ]
 [ 0.881  0.   ]
 [ 0.825  0.   ]
 [ 0.913  0.   ]
 [-0.794  1.   ]
 [-0.826  1.   ]
 [-0.61   1.   ]
 [-0.634  1.   ]
 [ 0.674  0.   ]
 [-0.586  1.   ]
 [-0.778  1.   ]
 [-0.602  1.   ]
 [ 0.65   0.   ]
 [ 1.355  1.   ]
 [ 0.938  0.   ]
 [-0.673  1.   ]
 [-0.577  1.   ]
 [-0.985  1.   ]
 [ 0.585  0.   ]
 [ 0.681  0.   ]
 [ 0.529  0.   ]
 [ 0.833  0.   ]
 [ 0.994  0.   ]
 [ 0.626  0.   ]
 [ 0.682  0.   ]
 [-0.65   1.   ]
 [ 1.098  0.   ]
 [-0.721  1.   ]
 [-0.545  0.   ]
 [-0.553  1.   ]
 [-0.529  0.   ]
 [-0.578  1.   ]
 [ 0.626  0.   ]
 [ 0.722  0.   ]
 [ 0.586  0.   ]
 [ 0.546  0.   ]
 [ 0.706  0.   ]
 [ 0.81   0.   ]
 [-0.721  1.   ]
 [-0.617  1.   ]
 [-0.642  1.   ]
 [-0.562  1.   ]
 [-0.642  1.   ]
 [-0.785  1.   ]
 [-0.625  1.   ]
 [-0.865  1.   ]
 [ 0.625  0.   ]
 [ 0.665  0.   ]
 [ 0.889  0.   ]
 [-0.842  1.   ]
 [-0.698  1.   ]
 [-0.698  1.   ]
 [-0.634  1.   ]
 [ 0.922  0.   ]
 [ 0.626  0.   ]
 [-0.738  1.   ]
 [ 0.73   0.   ]
 [-0.562  1.   ]
 [-1.394  1.   ]
 [ 0.746  0.   ]
 [ 1.298  0.   ]
 [-0.953  1.   ]
 [-0.737  1.   ]
 [-0.577  1.   ]
 [ 0.665  0.   ]
 [-0.665  1.   ]
 [ 0.746  0.   ]
 [ 0.642  0.   ]
 [ 0.65   0.   ]
 [-0.866  1.   ]
 [ 0.658  0.   ]
 [ 0.674  0.   ]
 [ 0.601  0.   ]
 [-0.753  1.   ]
 [-1.017  1.   ]
 [-0.713  1.   ]
 [-0.554  1.   ]
 [ 0.554  0.   ]
 [-1.042  1.   ]
 [ 0.858  0.   ]
 [-0.674  1.   ]
 [-1.346  1.   ]
 [ 0.738  0.   ]
 [ 0.954  0.   ]
 [-0.737  1.   ]
 [-0.778  1.   ]
 [ 0.593  0.   ]
 [-0.609  1.   ]
 [ 0.649  0.   ]
 [ 0.705  0.   ]
 [ 0.465  1.   ]
 [-0.865  1.   ]
 [ 0.858  0.   ]
 [-0.746  1.   ]
 [ 0.658  0.   ]
 [ 0.754  0.   ]
 [-0.674  1.   ]
 [ 0.61   0.   ]
 [-0.698  1.   ]
 [ 0.713  0.   ]
 [-0.649  0.   ]
 [-0.633  1.   ]
 [-0.65   0.   ]
 [ 0.522  0.   ]
 [-0.769  1.   ]
 [ 0.593  0.   ]
 [-0.593  1.   ]
 [ 0.865  1.   ]
 [-0.753  1.   ]
 [-0.513  1.   ]
 [-0.625  1.   ]
 [-0.778  1.   ]
 [ 1.066  0.   ]
 [ 0.642  0.   ]
 [ 0.641  1.   ]
 [ 0.682  0.   ]
 [ 0.801  0.   ]
 [-0.633  1.   ]
 [-0.585  1.   ]
 [-0.969  1.   ]
 [ 0.617  0.   ]
 [ 1.193  0.   ]
 [ 0.713  0.   ]
 [ 0.849  0.   ]
 [-0.714  1.   ]
 [-0.586  1.   ]
 [ 0.626  0.   ]
 [ 0.578  0.   ]
 [ 0.753  0.   ]
 [ 0.649  0.   ]
 [ 0.521  0.   ]
 [ 0.992  0.   ]
 [ 0.625  0.   ]
 [-0.849  1.   ]
 [ 0.913  0.   ]
 [-0.737  1.   ]
 [-0.577  1.   ]
 [-0.665  1.   ]
 [-0.737  1.   ]
 [ 0.65   0.   ]
 [ 0.674  0.   ]
 [ 0.817  0.   ]
 [-0.97   1.   ]
 [ 0.594  0.   ]
 [-0.706  1.   ]
 [-0.617  1.   ]
 [ 0.586  1.   ]
 [ 0.689  0.   ]
 [-0.881  1.   ]
 [ 0.786  0.   ]
 [ 0.594  0.   ]
 [ 0.666  0.   ]
 [-0.674  1.   ]
 [-0.953  1.   ]
 [ 0.623  0.   ]
 [ 0.697  0.   ]
 [ 0.601  0.   ]
 [-0.785  1.   ]
 [ 1.385  1.   ]
 [ 1.065  0.   ]
 [-0.865  1.   ]
 [ 1.041  0.   ]
 [ 0.929  0.   ]
 [ 0.737  0.   ]
 [-0.777  1.   ]
 [-0.969  1.   ]
 [-0.689  1.   ]
 [-0.938  1.   ]
 [ 1.25   1.   ]
 [-0.73   1.   ]
 [ 0.658  0.   ]
 [ 0.721  0.   ]
 [ 0.641  0.   ]
 [-0.651  1.   ]
 [-0.72   1.   ]
 [-0.632  1.   ]
 [-0.609  1.   ]
 [ 0.705  0.   ]]","[[-0.954  1.   ]
 [ 0.713  0.   ]
 [-0.553  1.   ]
 [-0.578  1.   ]
 [-0.45   1.   ]
 [-0.497  1.   ]
 [ 0.681  0.   ]
 [-0.449  1.   ]
 [-0.537  1.   ]
 [-0.465  1.   ]
 [-0.448  1.   ]
 [ 0.744  0.   ]
 [-0.448  1.   ]
 [-0.473  1.   ]
 [-0.385  1.   ]
 [ 0.504  0.   ]
 [ 0.52   0.   ]
 [ 0.609  0.   ]
 [ 0.473  0.   ]
 [ 0.426  0.   ]
 [-0.497  1.   ]
 [-0.513  1.   ]
 [ 0.465  0.   ]
 [-0.377  1.   ]
 [-0.361  1.   ]
 [ 0.489  0.   ]
 [-0.337  0.   ]
 [ 0.626  0.   ]
 [ 0.465  0.   ]
 [-0.545  1.   ]
 [ 0.569  0.   ]
 [-0.528  1.   ]
 [ 0.48   0.   ]
 [ 0.456  0.   ]
 [ 0.488  0.   ]
 [-0.432  1.   ]
 [ 0.537  0.   ]
 [-0.441  1.   ]
 [ 0.529  0.   ]
 [ 0.441  0.   ]
 [-0.489  1.   ]
 [ 0.433  0.   ]
 [-0.377  1.   ]
 [-0.441  1.   ]
 [-0.593  1.   ]
 [-0.457  1.   ]
 [ 0.521  0.   ]
 [-0.464  1.   ]
 [-0.377  1.   ]
 [-0.385  1.   ]
 [ 0.433  0.   ]
 [-0.425  1.   ]
 [-0.441  1.   ]
 [ 0.473  0.   ]
 [-0.505  1.   ]
 [-0.528  1.   ]
 [ 0.464  0.   ]
 [ 0.72   0.   ]
 [ 0.553  0.   ]
 [-0.481  1.   ]
 [ 0.441  0.   ]
 [ 0.473  0.   ]
 [ 0.465  0.   ]
 [ 0.553  0.   ]
 [ 0.497  0.   ]
 [ 0.513  1.   ]
 [ 0.562  0.   ]
 [ 0.577  0.   ]
 [ 0.497  0.   ]
 [-0.546  1.   ]
