Experiment,v1_mean,v2_mean,v3_mean,v4_mean,a_mean,ndt1_mean,ndt2_mean,ndt3_mean,ndt4_mean,alpha_mean,v1_mode,v2_mode,v3_mode,v4_mode,a_mode,ndt1_mode,ndt2_mode,ndt3_mode,ndt4_mode,alpha_mode
3029_associative_priming_part_2.dat,2.8493949781793892,2.798834608502657,-3.7898546798456247,-3.097946738636628,1.1975399433576976,0.4313766133886252,0.4543954699592051,0.41041519003251276,0.3987351067868236,1.6116032565974001,"ModeResult(mode=1.9598654863008833, count=1)","ModeResult(mode=1.750894923778831, count=1)","ModeResult(mode=-4.8537961872328745, count=1)","ModeResult(mode=-4.139827156237407, count=1)","ModeResult(mode=0.81191252592907, count=1)","ModeResult(mode=0.3805986573294806, count=1)","ModeResult(mode=0.415286958297512, count=1)","ModeResult(mode=0.3669938112147926, count=1)","ModeResult(mode=0.3582889460578799, count=1)","ModeResult(mode=1.2570896788935715, count=1)"
4016_associative_priming_part_1.dat,1.4516068644163567,1.2984752635910553,-1.2600524621197746,-1.5499642826117894,1.989087411229215,0.45423493969007733,0.5265993290897445,0.4267527393168416,0.4263760526127862,1.9655386491122013,"ModeResult(mode=1.0086864771227368, count=1)","ModeResult(mode=1.2893470409349481, count=2)","ModeResult(mode=-1.7409006898998616, count=1)","ModeResult(mode=-2.075461375189172, count=1)","ModeResult(mode=1.7387141911267285, count=1)","ModeResult(mode=0.31722894947014924, count=1)","ModeResult(mode=0.4427769536868244, count=1)","ModeResult(mode=0.32256295003438207, count=1)","ModeResult(mode=0.33125581397487297, count=1)","ModeResult(mode=1.7044983714901945, count=1)"
2005_associative_priming_part_1.dat,2.033534455539472,2.0694063296043823,-2.500473165588086,-2.303654092571229,0.8620201894390294,0.4913637020901666,0.5170908811093077,0.4537226830779286,0.45048136414630113,1.530989673843642,"ModeResult(mode=1.243060679420205, count=1)","ModeResult(mode=1.2634542972091443, count=1)","ModeResult(mode=-3.4473457836251704, count=1)","ModeResult(mode=-3.204919691981888, count=1)","ModeResult(mode=0.6125484745292145, count=1)","ModeResult(mode=0.48079100577913136, count=2)","ModeResult(mode=0.482775504650628, count=1)","ModeResult(mode=0.42548209439795903, count=1)","ModeResult(mode=0.42308705967857924, count=1)","ModeResult(mode=1.243535580014898, count=1)"
2010_associative_priming_part_1.dat,2.426249138936996,2.50703787388255,-2.9036596205676086,-2.626434180606704,1.3625178524586063,0.4562519269359313,0.47993078332371897,0.4323941446332413,0.4104403773956678,1.5609474521949434,"ModeResult(mode=1.6319985400970722, count=1)","ModeResult(mode=1.710130065164141, count=1)","ModeResult(mode=-3.8304498040453296, count=1)","ModeResult(mode=-3.5033758702004953, count=1)","ModeResult(mode=1.2692814701538122, count=2)","ModeResult(mode=0.38775622457091796, count=1)","ModeResult(mode=0.4322724748054356, count=1)","ModeResult(mode=0.3815079211358939, count=1)","ModeResult(mode=0.3368624390325876, count=1)","ModeResult(mode=1.2284087396044658, count=1)"
4011_associative_priming_part_2.dat,1.3437935830146321,1.845552152925955,-2.2424307532182355,-2.5218512616992057,1.477600447942973,0.2839164001625727,0.48916537000015686,0.4049160757227489,0.4114775337931155,1.329336422198532,"ModeResult(mode=0.7795247561453775, count=1)","ModeResult(mode=1.1898117468575857, count=1)","ModeResult(mode=-3.0724448655477863, count=1)","ModeResult(mode=-3.3855384454106408, count=1)","ModeResult(mode=1.0365447656213884, count=1)","ModeResult(mode=0.1851472470257445, count=1)","ModeResult(mode=0.40912527864303405, count=1)","ModeResult(mode=0.3327102334109762, count=1)","ModeResult(mode=0.3391638469100659, count=1)","ModeResult(mode=1.0291625636232529, count=1)"
3027_associative_priming_part_1.dat,1.7922215261048366,1.586369035145462,-1.922883703360178,-1.9991598589700503,2.2616306363283702,0.2552924477492401,0.29462021670313115,0.20845896669759634,0.20887159294491855,1.0282324433397967,"ModeResult(mode=1.262770382385599, count=1)","ModeResult(mode=0.9785478260066156, count=1)","ModeResult(mode=-2.4965490004432556, count=1)","ModeResult(mode=-2.659921155016312, count=1)","ModeResult(mode=1.6720066772543627, count=1)","ModeResult(mode=0.12090957819535247, count=1)","ModeResult(mode=0.19699006745024866, count=1)","ModeResult(mode=0.2177950142028121, count=2)","ModeResult(mode=0.20782124304301233, count=2)","ModeResult(mode=1.0205523023194971, count=2)"
5001_associative_priming_part_1.dat,2.7385890480496937,2.479541222732184,-2.6787449525673876,-2.2907189193056974,1.5477836479878375,0.573619559157112,0.5720147227836956,0.4939823768180057,0.46777550882963803,1.7969138091597203,"ModeResult(mode=1.9683710973916155, count=1)","ModeResult(mode=1.7405276658948636, count=1)","ModeResult(mode=-2.6095239202873155, count=2)","ModeResult(mode=-3.102911845114428, count=1)","ModeResult(mode=1.2092599208505286, count=1)","ModeResult(mode=0.49743750453816504, count=1)","ModeResult(mode=0.5863297007403988, count=2)","ModeResult(mode=0.4296936251784825, count=1)","ModeResult(mode=0.3777190053490082, count=1)","ModeResult(mode=1.4481854578651188, count=1)"
3023_associative_priming_part_2.dat,2.6466660091571237,2.4272526507286702,-2.525865814569448,-2.5378314354316585,1.7973184604216639,0.5794686963769963,0.5913130664711589,0.5073275032335338,0.5170995662264356,1.8737130889903983,"ModeResult(mode=1.956738295194787, count=1)","ModeResult(mode=1.757527613265061, count=1)","ModeResult(mode=-3.313259133539412, count=1)","ModeResult(mode=-3.422244451332978, count=1)","ModeResult(mode=1.4581069476183046, count=1)","ModeResult(mode=0.4792335433449416, count=1)","ModeResult(mode=0.524369031189202, count=1)","ModeResult(mode=0.4288409809939488, count=1)","ModeResult(mode=0.5244741692543361, count=2)","ModeResult(mode=1.6131354772625133, count=1)"
3022_associative_priming_part_1.dat,1.9107226230567418,1.8019294948257452,-1.8648582628281603,-2.1485401855161235,1.407912251185814,0.5856899173339648,0.5791967842893125,0.4953688658420083,0.5064447445379099,1.8661715658195208,"ModeResult(mode=1.3068780871713601, count=1)","ModeResult(mode=1.1529740825625048, count=1)","ModeResult(mode=-2.6816461239865363, count=1)","ModeResult(mode=-2.827270227134007, count=1)","ModeResult(mode=1.1818190696373412, count=1)","ModeResult(mode=0.5005272652049223, count=1)","ModeResult(mode=0.5173675958414602, count=1)","ModeResult(mode=0.4389352120183568, count=1)","ModeResult(mode=0.4475919018425146, count=1)","ModeResult(mode=1.5207395246187998, count=1)"
4009_associative_priming_part_2.dat,2.1534292977712295,1.7458806746035291,-2.031977765503119,-2.1698255832921776,1.2696364341668405,0.50841332027904,0.523033532656836,0.3974785841170425,0.4404027069547328,1.5938217634466465,"ModeResult(mode=1.437376641697054, count=1)","ModeResult(mode=1.138890366042548, count=1)","ModeResult(mode=-2.6511088249139947, count=1)","ModeResult(mode=-3.002653759910207, count=1)","ModeResult(mode=0.9210169186141997, count=1)","ModeResult(mode=0.43883620630280357, count=1)","ModeResult(mode=0.4748374754421421, count=1)","ModeResult(mode=0.35541124223024295, count=1)","ModeResult(mode=0.39140292153135364, count=1)","ModeResult(mode=1.1447251208958709, count=1)"
4001_associative_priming_part_2.dat,1.8456440498592719,1.2581406634925143,-1.5551092349861937,-1.3268460850298065,0.7974116841839053,0.49185227114003394,0.4838797833378039,0.429208123894078,0.42438436276608404,1.2394619013853625,"ModeResult(mode=1.2530542525645338, count=1)","ModeResult(mode=0.6872508887582454, count=1)","ModeResult(mode=-1.5021758226166688, count=2)","ModeResult(mode=-1.9811307839435208, count=1)","ModeResult(mode=0.6258173464648369, count=1)","ModeResult(mode=0.4530920227546444, count=1)","ModeResult(mode=0.4376013157102264, count=1)","ModeResult(mode=0.3907076021936906, count=1)","ModeResult(mode=0.3826192833694744, count=1)","ModeResult(mode=0.9973561540643892, count=1)"
1023_associative_priming_part_2.dat,1.9548137201097315,1.772485931801466,-1.9560202126505954,-1.896696356158294,1.375165397534994,0.5666388644730103,0.5867559562872946,0.505147431729861,0.49202488671007655,1.7873499464992684,"ModeResult(mode=1.2648916075487469, count=1)","ModeResult(mode=1.0752975720275395, count=1)","ModeResult(mode=-2.7322420939372396, count=1)","ModeResult(mode=-2.448461952446656, count=1)","ModeResult(mode=1.134554334113233, count=1)","ModeResult(mode=0.5075904751355113, count=1)","ModeResult(mode=0.5341517352739736, count=1)","ModeResult(mode=0.5219943193547841, count=2)","ModeResult(mode=0.44438636513787216, count=1)","ModeResult(mode=1.4511128588049786, count=1)"
2019_associative_priming_part_2.dat,2.6765822428662176,2.5960618491045766,-2.8942294730835623,-3.030213410751325,1.52825142041743,0.582844286353306,0.6015163552635174,0.5433260872142491,0.5382979540766157,1.9460655975518804,"ModeResult(mode=1.9532750591560686, count=1)","ModeResult(mode=1.5004178196713127, count=1)","ModeResult(mode=-3.902153034378701, count=1)","ModeResult(mode=-3.882204034690111, count=1)","ModeResult(mode=1.2603066449299085, count=1)","ModeResult(mode=0.49718984347577244, count=1)","ModeResult(mode=0.5341611510487861, count=1)","ModeResult(mode=0.4861542829040154, count=1)","ModeResult(mode=0.48186684156637527, count=1)","ModeResult(mode=1.648223403028583, count=1)"
2004_associative_priming_part_1.dat,2.090281751270607,1.5758978877096423,-2.2572318757106657,-2.1572002165673947,1.8857756440258304,0.580523532737902,0.5937187558004645,0.454407446226893,0.48500292827435215,1.7521134979510424,"ModeResult(mode=1.519765061054973, count=1)","ModeResult(mode=0.9906886791082463, count=1)","ModeResult(mode=-3.115758875737992, count=1)","ModeResult(mode=-2.9218323390068557, count=1)","ModeResult(mode=1.5589034696064012, count=1)","ModeResult(mode=0.4486356775548087, count=1)","ModeResult(mode=0.5890614192177862, count=2)","ModeResult(mode=0.3493863883665391, count=1)","ModeResult(mode=0.4869689032576279, count=2)","ModeResult(mode=1.6847227432350549, count=2)"
3033_associative_priming_part_2.dat,2.2836633776172293,2.0920075243990985,-2.6128434182134606,-2.4178029624087776,1.5858182494752042,0.5614044290416167,0.5547031632389117,0.49705054465144405,0.5114002507387769,1.9154808815655169,"ModeResult(mode=1.7401966731942813, count=1)","ModeResult(mode=1.2635152939838683, count=1)","ModeResult(mode=-3.3976733430229498, count=1)","ModeResult(mode=-3.40924434341935, count=1)","ModeResult(mode=1.3580306957891812, count=1)","ModeResult(mode=0.562095907178249, count=2)","ModeResult(mode=0.49341141375749775, count=1)","ModeResult(mode=0.4265398059367221, count=1)","ModeResult(mode=0.430747689007412, count=1)","ModeResult(mode=1.6841251563491917, count=1)"
3013_associative_priming_part_2.dat,2.149744401667972,1.8438090722223708,-1.9144884725075901,-2.1998276385614437,1.043804257564297,0.5420948879632667,0.5576390109246485,0.4977103057758278,0.48009490810098415,1.656320214787789,"ModeResult(mode=1.3259807659190561, count=1)","ModeResult(mode=1.1060219657748902, count=1)","ModeResult(mode=-2.722331686582972, count=1)","ModeResult(mode=-2.914701553621743, count=1)","ModeResult(mode=0.8101619484899921, count=1)","ModeResult(mode=0.4995636976778739, count=1)","ModeResult(mode=0.5143030266607489, count=1)","ModeResult(mode=0.44714701899078124, count=1)","ModeResult(mode=0.4476393419560251, count=1)","ModeResult(mode=1.330406826784978, count=1)"
1027_associative_priming_part_2.dat,2.8558860198458724,2.8211888615461356,-2.669118126151711,-1.8425612242884963,1.2648985432082607,0.56994665484024,0.5507584921502745,0.4801612897760589,0.4597397913621181,1.892750308442818,"ModeResult(mode=1.8997193120277602, count=1)","ModeResult(mode=1.845235727358767, count=1)","ModeResult(mode=-3.7085833116879914, count=1)","ModeResult(mode=-2.6230398598089018, count=1)","ModeResult(mode=1.0449034674176298, count=1)","ModeResult(mode=0.5345855205421693, count=1)","ModeResult(mode=0.5599581273209338, count=2)","ModeResult(mode=0.4288533019928079, count=1)","ModeResult(mode=0.41080023723360465, count=1)","ModeResult(mode=1.5738487301253017, count=1)"
4023_associative_priming_part_1.dat,2.020016673771847,1.559729619942043,-2.420922916876874,-2.269596377012065,1.080085118318224,0.5380805294304398,0.530186135731427,0.45140563632970754,0.47199142623642776,1.6048938224560483,"ModeResult(mode=1.3378694079431, count=1)","ModeResult(mode=0.9658468177565669, count=1)","ModeResult(mode=-3.204284758838877, count=1)","ModeResult(mode=-3.0543054542576487, count=1)","ModeResult(mode=0.7499945448868166, count=1)","ModeResult(mode=0.4872400470416272, count=1)","ModeResult(mode=0.4806061029851869, count=1)","ModeResult(mode=0.4160539713527904, count=1)","ModeResult(mode=0.4738830540807448, count=2)","ModeResult(mode=1.1785541776573, count=1)"
3030_associative_priming_part_2.dat,2.0895633395277353,2.6960551958966654,-2.6879832005501823,-2.2584483669424205,1.208799458194455,0.4787701165053046,0.515073225035811,0.4442694551783488,0.44374380821508036,1.6715183640989508,"ModeResult(mode=1.4475258620766898, count=1)","ModeResult(mode=1.9029278792163564, count=1)","ModeResult(mode=-3.624144637850851, count=1)","ModeResult(mode=-3.2365869618673497, count=1)","ModeResult(mode=0.8977147697117854, count=1)","ModeResult(mode=0.43065836567941806, count=1)","ModeResult(mode=0.48123794028198813, count=1)","ModeResult(mode=0.44359249611718415, count=2)","ModeResult(mode=0.3967304742402849, count=1)","ModeResult(mode=1.3194163459401667, count=1)"
2018_associative_priming_part_1.dat,2.9204790246703305,2.590497963107136,-2.721190062076518,-3.1909869748650648,1.3032929769927142,0.5322602323968797,0.5288446431086457,0.4621377714980452,0.48244710786553896,1.7815246942250516,"ModeResult(mode=2.2024447644399268, count=1)","ModeResult(mode=1.852837181558368, count=1)","ModeResult(mode=-3.679078363585596, count=1)","ModeResult(mode=-4.377900599460925, count=1)","ModeResult(mode=0.9990555265938084, count=1)","ModeResult(mode=0.46395038614876494, count=1)","ModeResult(mode=0.4798777948459057, count=1)","ModeResult(mode=0.4825061978431735, count=2)","ModeResult(mode=0.44324905268756787, count=1)","ModeResult(mode=1.5222605555757123, count=1)"
3017_associative_priming_part_1.dat,2.0727188042618923,2.170086517782758,-2.431569493359824,-2.25735466572048,1.5654501398592602,0.5599857652807603,0.592377331579917,0.5377788303935213,0.536359259127225,1.741469214124673,"ModeResult(mode=1.4007132975219458, count=1)","ModeResult(mode=1.4552308239373133, count=1)","ModeResult(mode=-3.1254816662202094, count=1)","ModeResult(mode=-2.966031973569007, count=1)","ModeResult(mode=1.173742423419639, count=1)","ModeResult(mode=0.46155600352939624, count=1)","ModeResult(mode=0.6194096869189984, count=2)","ModeResult(mode=0.47513056122543795, count=1)","ModeResult(mode=0.4660449109571472, count=1)","ModeResult(mode=1.4221266028055313, count=1)"
2007_associative_priming_part_2.dat,3.4238712691739606,2.8228005025762863,-3.2542603185173933,-2.9552541336738085,1.9033731456783498,0.5246547955065838,0.5098458132482641,0.5135850829347391,0.5140829048641802,1.9661581154712635,"ModeResult(mode=2.526420652024939, count=1)","ModeResult(mode=1.9654279362297327, count=1)","ModeResult(mode=-4.172461552645624, count=1)","ModeResult(mode=-4.100940179403152, count=1)","ModeResult(mode=1.4532113181058606, count=1)","ModeResult(mode=0.44333269885033266, count=1)","ModeResult(mode=0.42010352156563796, count=1)","ModeResult(mode=0.4399178059484523, count=1)","ModeResult(mode=0.3923289140691452, count=1)","ModeResult(mode=1.971357180530671, count=2)"
1003_associative_priming_part_1.dat,2.843583158079778,1.9958678455351129,-2.2846358616643947,-2.131256054165403,1.6189292911122042,0.5583791039168441,0.537936716414915,0.4780554609704639,0.5078179942418126,1.9771101683992196,"ModeResult(mode=2.114196396778961, count=1)","ModeResult(mode=1.4316403858368831, count=1)","ModeResult(mode=-2.9057822664285307, count=1)","ModeResult(mode=-2.847293494965055, count=1)","ModeResult(mode=1.3999031396023316, count=1)","ModeResult(mode=0.47887161435585185, count=1)","ModeResult(mode=0.48085566186706713, count=1)","ModeResult(mode=0.4210722080121197, count=1)","ModeResult(mode=0.43073708427416324, count=1)","ModeResult(mode=1.805094190702452, count=1)"
1000_associative_priming_part_1.dat,1.9664899242032288,1.417107961255162,-1.7133232534125513,-1.7166374216242113,1.3184720062045336,0.5773496594383497,0.5227715956462445,0.47808275553486773,0.4881067035256617,1.598215565441642,"ModeResult(mode=1.395126327252625, count=1)","ModeResult(mode=0.8302512456413962, count=1)","ModeResult(mode=-2.3991633559474193, count=1)","ModeResult(mode=-2.2817281742747486, count=1)","ModeResult(mode=1.0155759596768594, count=1)","ModeResult(mode=0.5266114933213073, count=1)","ModeResult(mode=0.45656675673399477, count=1)","ModeResult(mode=0.4131899260141426, count=1)","ModeResult(mode=0.43985974077605783, count=1)","ModeResult(mode=1.2699317774665064, count=1)"
2008_associative_priming_part_2.dat,2.473772436172122,2.2504123430752614,-3.802890702722645,-3.7893268641766635,1.3768447481820532,0.5015306172775676,0.5055384670955375,0.4555793537893637,0.4653508106745785,1.9511325743332188,"ModeResult(mode=1.7863841822669093, count=1)","ModeResult(mode=2.2737714932746584, count=2)","ModeResult(mode=-4.744126496391806, count=1)","ModeResult(mode=-4.780855177318426, count=1)","ModeResult(mode=1.1422035592130737, count=1)","ModeResult(mode=0.43647926855594377, count=1)","ModeResult(mode=0.4488720211385741, count=1)","ModeResult(mode=0.40100094535922476, count=1)","ModeResult(mode=0.4308986633525621, count=1)","ModeResult(mode=1.9187077589717565, count=2)"
3016_associative_priming_part_2.dat,2.693766891014405,2.4702728242185454,-2.5723715119066,-2.7955368067494892,1.5279974381449037,0.5882188745176323,0.5858220648764698,0.5430192209411779,0.5311359832611915,1.8975317248502233,"ModeResult(mode=2.005804512642391, count=1)","ModeResult(mode=1.7230969126721547, count=1)","ModeResult(mode=-3.4540809821309892, count=1)","ModeResult(mode=-3.7460386980494764, count=1)","ModeResult(mode=1.2400919965438244, count=1)","ModeResult(mode=0.47220362063273147, count=1)","ModeResult(mode=0.5173340278893899, count=1)","ModeResult(mode=0.4807687205781406, count=1)","ModeResult(mode=0.46433802089506615, count=1)","ModeResult(mode=1.6364508162971179, count=1)"
1022_associative_priming_part_2.dat,1.9154751664948453,1.4361820506637046,-1.9882615683733156,-1.878866520842644,0.8495470535161825,0.5319940769039851,0.5143557221108674,0.45193451606889345,0.4415282423019265,1.5138061459474483,"ModeResult(mode=1.2323275692753324, count=1)","ModeResult(mode=1.3859784927876837, count=2)","ModeResult(mode=-2.851868243934086, count=1)","ModeResult(mode=-2.781318209449322, count=1)","ModeResult(mode=0.6317509812363529, count=1)","ModeResult(mode=0.49747657609285234, count=1)","ModeResult(mode=0.47951791208626005, count=1)","ModeResult(mode=0.4595745146670887, count=2)","ModeResult(mode=0.4015146139245463, count=1)","ModeResult(mode=1.1158340472722963, count=1)"
3001_associative_priming_part_2.dat,2.076644917058774,2.870265201992104,-2.9009297443815356,-2.6488858261040606,2.6051786633783927,0.21820694211665784,0.46100468522685056,0.39527622868727136,0.3916872506755396,1.8838516956839744,"ModeResult(mode=1.5652246854064216, count=1)","ModeResult(mode=2.0570318859344625, count=1)","ModeResult(mode=-3.6229073552984614, count=1)","ModeResult(mode=-3.3585568883770915, count=1)","ModeResult(mode=1.962138810368657, count=1)","ModeResult(mode=0.09597697869645405, count=1)","ModeResult(mode=0.37744343258158736, count=1)","ModeResult(mode=0.28263599828690145, count=1)","ModeResult(mode=0.26485878073671765, count=1)","ModeResult(mode=1.8956027801104394, count=2)"
4025_associative_priming_part_2.dat,2.714244950155984,2.903500149301508,-3.5301919025053854,-2.852329909677661,1.2726081157283318,0.558331028172184,0.5759210339444726,0.4713926899828465,0.4702335636302164,1.8042562322853612,"ModeResult(mode=1.8052493926643443, count=1)","ModeResult(mode=2.0322898218446728, count=1)","ModeResult(mode=-4.480466400630817, count=1)","ModeResult(mode=-3.7324150989284575, count=1)","ModeResult(mode=0.9489399728590584, count=1)","ModeResult(mode=0.5018184766656903, count=1)","ModeResult(mode=0.5824286696642762, count=2)","ModeResult(mode=0.4244437771655216, count=1)","ModeResult(mode=0.4315197306599351, count=1)","ModeResult(mode=1.4692832507968265, count=1)"
4021_associative_priming_part_1.dat,3.4760009078127827,2.8323255677615458,-2.7251395066689295,-2.489963148851219,1.4345685093711544,0.5406648429100678,0.5388443721172533,0.49207336184803246,0.4769454458929525,1.8149188945109613,"ModeResult(mode=2.4464177657600414, count=1)","ModeResult(mode=2.06282597730839, count=1)","ModeResult(mode=-3.7469917501518815, count=1)","ModeResult(mode=-3.230563430955586, count=1)","ModeResult(mode=1.1488257761666523, count=1)","ModeResult(mode=0.49336058165717134, count=1)","ModeResult(mode=0.49737965222412056, count=1)","ModeResult(mode=0.4900031704558735, count=2)","ModeResult(mode=0.4045904679723671, count=1)","ModeResult(mode=1.4442116023585427, count=1)"
4014_associative_priming_part_1.dat,2.7449694120560806,2.3678036807608924,-2.456738066508845,-1.9809395847931333,1.619391457479751,0.5374412855345229,0.5247428743209023,0.44003861362374913,0.4246668493959917,1.8860635670740769,"ModeResult(mode=2.1139351135511664, count=1)","ModeResult(mode=1.5993455549008597, count=1)","ModeResult(mode=-3.3998638829493233, count=1)","ModeResult(mode=-2.7496301343313663, count=1)","ModeResult(mode=1.3161478250838856, count=1)","ModeResult(mode=0.44226564731198703, count=1)","ModeResult(mode=0.45779864032218365, count=1)","ModeResult(mode=0.37309875029798734, count=1)","ModeResult(mode=0.3484415524450989, count=1)","ModeResult(mode=1.8390465554587607, count=2)"
2016_associative_priming_part_1.dat,3.1564643774103325,2.6181545542886924,-3.2775900933639934,-2.968612188361858,1.3623761174216555,0.5810750277686922,0.5647050505279496,0.49230259728328746,0.4946888111824633,1.50539466249645,"ModeResult(mode=2.2979042132281364, count=1)","ModeResult(mode=1.6652137264869564, count=1)","ModeResult(mode=-4.678268115528105, count=1)","ModeResult(mode=-4.232033450024455, count=1)","ModeResult(mode=0.9382230827759922, count=1)","ModeResult(mode=0.49718835711442094, count=1)","ModeResult(mode=0.5113558176580697, count=1)","ModeResult(mode=0.4358626594268521, count=1)","ModeResult(mode=0.4371350524023026, count=1)","ModeResult(mode=1.182573309503923, count=1)"
3023_associative_priming_part_1.dat,2.990390837100128,2.7646763499603257,-2.98474110657513,-3.049641409416269,2.19015399442696,0.6053374586882838,0.6074233851273464,0.53195864126059,0.5359710329432481,1.9187182197389665,"ModeResult(mode=2.1491639515674272, count=1)","ModeResult(mode=1.9857353025103546, count=1)","ModeResult(mode=-3.8957332299785548, count=1)","ModeResult(mode=-3.9980028795792397, count=1)","ModeResult(mode=1.6095407141538183, count=1)","ModeResult(mode=0.5063372646334919, count=1)","ModeResult(mode=0.6210065900723978, count=2)","ModeResult(mode=0.4335680560782543, count=1)","ModeResult(mode=0.43900007450235856, count=1)","ModeResult(mode=1.6647683548689955, count=1)"
2030_associative_priming_part_1.dat,2.3506588625847127,2.1366767259027433,-1.8615448324915898,-1.8041195762519715,2.1058744953008444,0.6611200750774973,0.6590238366395791,0.4943712714490852,0.4819534010363692,1.9140016762357388,"ModeResult(mode=1.7305997878671509, count=1)","ModeResult(mode=1.4512549354364714, count=1)","ModeResult(mode=-2.6116893458925037, count=1)","ModeResult(mode=-1.9236962336138101, count=2)","ModeResult(mode=1.7345692469361849, count=1)","ModeResult(mode=0.4932438035467932, count=1)","ModeResult(mode=0.6856143076140291, count=2)","ModeResult(mode=0.4097013945784834, count=1)","ModeResult(mode=0.34942185258068326, count=1)","ModeResult(mode=1.5405368703164721, count=1)"
3016_associative_priming_part_1.dat,2.5383738309702104,2.1675566675119926,-2.790573263505781,-2.569678598679863,1.8745815398098458,0.5839751425771837,0.5751350964584341,0.5186629592859257,0.5141723788996659,1.9133583908997047,"ModeResult(mode=1.8998145290113266, count=1)","ModeResult(mode=1.415150781016281, count=1)","ModeResult(mode=-3.6298756897175277, count=1)","ModeResult(mode=-3.2854815051941753, count=1)","ModeResult(mode=1.5317542862629496, count=1)","ModeResult(mode=0.4400319268423394, count=1)","ModeResult(mode=0.5739280223798994, count=2)","ModeResult(mode=0.44740778927785657, count=1)","ModeResult(mode=0.43594585609373154, count=1)","ModeResult(mode=1.6344698537287754, count=1)"
1028_associative_priming_part_2.dat,2.5490453377872506,2.1002428711747587,-2.5518903750231168,-2.8648441502994415,1.2614463111858603,0.5140457956042954,0.5248786600724161,0.4832378861453603,0.4964016293155363,1.8754804356452728,"ModeResult(mode=1.7103717711028708, count=1)","ModeResult(mode=1.4035784281789325, count=1)","ModeResult(mode=-3.380672663069031, count=1)","ModeResult(mode=-3.985111791083882, count=1)","ModeResult(mode=1.025426358730634, count=1)","ModeResult(mode=0.46892523239516093, count=1)","ModeResult(mode=0.48884275114301434, count=1)","ModeResult(mode=0.43009628937430383, count=1)","ModeResult(mode=0.5047889423564755, count=2)","ModeResult(mode=1.5542236625301538, count=1)"
2003_associative_priming_part_2.dat,2.3541142176808005,1.6405728669617592,-2.8454866867968422,-2.1196900738558906,1.4218750287512476,0.5663033996072886,0.5615266838349171,0.4487051971522859,0.41949797374355297,1.8760592519203674,"ModeResult(mode=1.5495544959894858, count=1)","ModeResult(mode=0.9435429900454144, count=1)","ModeResult(mode=-3.5862825131229763, count=1)","ModeResult(mode=-2.8997241372170848, count=1)","ModeResult(mode=1.1680372434842279, count=1)","ModeResult(mode=0.5111454772994226, count=1)","ModeResult(mode=0.5153576240767628, count=1)","ModeResult(mode=0.39542834554749134, count=1)","ModeResult(mode=0.36069617280413235, count=1)","ModeResult(mode=1.5573210766697725, count=1)"
3018_associative_priming_part_1.dat,2.120268899433184,2.076037118214272,-2.656567373686069,-2.0608631710878766,1.0648881220845914,0.5456613182295088,0.5430755094332256,0.4872791893207215,0.4970144788182846,1.465855984728764,"ModeResult(mode=1.481594660397675, count=1)","ModeResult(mode=1.4115509389220946, count=1)","ModeResult(mode=-3.778957454211727, count=1)","ModeResult(mode=-3.060414328233104, count=1)","ModeResult(mode=0.7833228022676726, count=1)","ModeResult(mode=0.4870725247625916, count=1)","ModeResult(mode=0.5008399188307112, count=1)","ModeResult(mode=0.44688688525045417, count=1)","ModeResult(mode=0.45207777932444554, count=1)","ModeResult(mode=1.0971055815017074, count=1)"
1018_associative_priming_part_2.dat,2.0331602793324612,2.1341031611646866,-2.237899051621003,-2.4132002224652234,1.184736976590008,0.5246443086711627,0.5398227229376729,0.4911045311713178,0.4950618778349858,1.8549575354821801,"ModeResult(mode=1.3691212464644276, count=1)","ModeResult(mode=1.4477964441192555, count=1)","ModeResult(mode=-2.907672031192237, count=1)","ModeResult(mode=-3.245355951259067, count=1)","ModeResult(mode=0.9259897315665473, count=1)","ModeResult(mode=0.4736086634665131, count=1)","ModeResult(mode=0.49685512616563815, count=1)","ModeResult(mode=0.499846159024934, count=2)","ModeResult(mode=0.4471459306314881, count=1)","ModeResult(mode=1.544333989575386, count=1)"
1002_associative_priming_part_2.dat,2.2533070782490072,2.2153964808532125,-2.2831604051429437,-2.074040422704899,1.430084829151288,0.49113993949915813,0.49720955730910926,0.4320709116912001,0.4394035373173891,1.927325695520677,"ModeResult(mode=1.6161738091355722, count=1)","ModeResult(mode=1.4397937361011595, count=1)","ModeResult(mode=-3.0139337608590346, count=1)","ModeResult(mode=-2.654548921505168, count=1)","ModeResult(mode=1.2334691279094867, count=1)","ModeResult(mode=0.43057018183531937, count=1)","ModeResult(mode=0.45028993265950146, count=1)","ModeResult(mode=0.36992564878212897, count=1)","ModeResult(mode=0.3827263907986983, count=1)","ModeResult(mode=1.6258756530394554, count=1)"
4005_associative_priming_part_2.dat,2.532076894244654,2.2248330821074824,-2.766510514688147,-2.320082219919115,1.35498030257095,0.512431494602886,0.5501569387221766,0.47785538293584817,0.4850609084184932,1.8502103258095015,"ModeResult(mode=1.8444746222901012, count=1)","ModeResult(mode=1.4688067788713441, count=1)","ModeResult(mode=-3.721260194178086, count=1)","ModeResult(mode=-3.1316928467064136, count=1)","ModeResult(mode=1.119532726046018, count=1)","ModeResult(mode=0.4606462984116029, count=1)","ModeResult(mode=0.5502288439715681, count=2)","ModeResult(mode=0.42473594703059464, count=1)","ModeResult(mode=0.4412828236730413, count=1)","ModeResult(mode=1.4837848276656167, count=1)"
