Experiment,v1_mean,v2_mean,v3_mean,v4_mean,zr_mean,a_mean,ndt1_mean,ndt2_mean,ndt3_mean,ndt4_mean,sndt_mean,alpha_mean,v1_median,v2_median,v3_median,v4_median,zr_median,a_median,ndt1_median,ndt2_median,ndt3_median,ndt4_median,sndt_median,alpha_median
2020_associative_priming_part_1.dat,1.9913761232549827,1.6131991570253208,-1.9512863063946628,-1.4410033616775964,0.4630000603188489,1.061063004265876,0.5426848672348505,0.5429556910620809,0.5064586267683643,0.5081435081889125,0.06301503481002534,1.6877049525293772,1.9917332582636291,1.5761470437871268,-1.9520045569666236,-1.3999227927420703,0.4538517649851792,1.0651545834856466,0.5429832519640667,0.545685278009589,0.5070358190649527,0.5089592919212518,0.06501075624401796,1.7537882069514423
1020_associative_priming_part_2.dat,1.417580712152707,1.446602774770623,-1.3742443678617204,-1.4947564888080718,0.4492391277336905,1.2832976510859857,0.49486625033485315,0.4911289853407879,0.4339237752592982,0.4658077148696079,0.03849956594937662,1.783776741325377,1.420403998479496,1.4564741559927887,-1.3636367095743975,-1.476423904855551,0.4357860770823338,1.2918244050570689,0.4946219531821927,0.48987023049258704,0.43370173224576813,0.46557966746925644,0.03637119399537219,1.8423294040269438
4001_associative_priming_part_1.dat,2.4013439384598305,1.5692839301903863,-1.592294001555292,-1.64753023770433,0.45621102448943823,0.8695359270876977,0.5279806950815512,0.5133284054143117,0.47862731556850874,0.5144044912632604,0.04626662277195726,1.8281478241823084,2.3803184468252763,1.5378148886766205,-1.569683951986086,-1.6247462847006262,0.44648267178127743,0.878989208770065,0.5265710430852363,0.5121510740417451,0.47811482533507854,0.5141552002780745,0.0466104148495129,1.8802928339197047
2009_associative_priming_part_2.dat,2.380731648725384,2.57561154076146,-3.080323939567075,-1.427772592426741,0.4789945635572485,0.7632852443839031,0.4886953861141391,0.4836127714930702,0.46725225859754416,0.4614265237229184,0.05175476562561111,1.8061433689915767,2.329393828465097,2.499771168788859,-3.069211626686793,-1.3836177524972872,0.47725424621284174,0.7629584818214851,0.4884208585302118,0.48373857096660033,0.46743997780470364,0.4612740571721877,0.053203613723787686,1.8530030886833266
1004_associative_priming_part_1.dat,2.0283932333218573,2.2636467283121013,-2.146586090523254,-1.5172775798165326,0.45603243656492015,1.2449472451250976,0.5153941441771359,0.5093028562661862,0.4755470919119105,0.4865360725934577,0.05095026553958653,1.6611906362461486,2.0420821410952295,2.2617685736318576,-2.1164923487526255,-1.4898486785717937,0.4461520236831537,1.236616449753905,0.5175637564929374,0.5113975151703394,0.4775813257320838,0.48931313908971835,0.0515696598061054,1.7041113340813956
1019_associative_priming_part_1.dat,1.724966390903361,1.8867777814913325,-1.4249759787896346,-1.639697815108258,0.44567442326679485,1.8921393803774718,0.5565566225564499,0.5803111549680727,0.481912286227573,0.5174887561643292,0.03754678199117384,1.7145611534383258,1.7134991437861924,1.8718519350023315,-1.399902133487278,-1.6206295202223648,0.4349525503625846,1.85341301737059,0.557530845238096,0.5823959897026889,0.4865035117141142,0.5238498551423523,0.03380913762544027,1.74752879714292
3005_associative_priming_part_2.dat,2.483811283816868,2.9201898938846487,-2.54434739643096,-2.451438656517322,0.4553667630057583,0.9884932870372768,0.5328252219931406,0.5332255759433067,0.5057022937401627,0.5153978327826763,0.0326821085805646,1.6772483896263262,2.466728083200974,2.894875008225977,-2.528438936011483,-2.406490787783573,0.44197307381842643,0.9769107772649712,0.534456703883984,0.5358703205427122,0.5078902491923235,0.5163652602832526,0.03153423766368609,1.712960752312182
1029_associative_priming_part_1.dat,2.661116475984506,2.318668976209598,-1.6365867565126455,-1.4650640303400482,0.4254517245956608,1.6577117458448298,0.5667610751087458,0.5363528283968997,0.5262366678728493,0.5313217558386835,0.027977825470763384,1.7802833540457892,2.655213787638823,2.302451887643196,-1.6302224502801281,-1.4413452385669214,0.4063287372450263,1.6315203647990058,0.5690217501104051,0.5408290196061487,0.5305421901107894,0.5350999364186635,0.026339054489059106,1.8283107666016134
1010_associative_priming_part_1.dat,1.084105411914512,1.2629524683378381,-1.7155700584568168,-1.3767693460772759,0.482371865392979,1.076021365124032,0.5692663994346432,0.599946222912476,0.5320572345102039,0.5329465063551174,0.08038869919949204,1.6362877426978517,1.0515524408686026,1.2329898365297178,-1.6947341483167202,-1.3514110463345441,0.4787650641379745,1.0828537337405757,0.5677437331997124,0.6003638785407224,0.5333722124340243,0.533102735309948,0.08336706111305812,1.6726272209439883
3003_associative_priming_part_1.dat,2.730586899920566,2.739315781957109,-2.949654314116443,-2.585323533031841,0.44191957063984016,1.6183440836434766,0.5538030916751521,0.5419626174081661,0.5117216024752291,0.5342632114388296,0.029544732138261344,1.7697661780499283,2.734574158772239,2.708976560086307,-2.94099373575546,-2.5484256215926178,0.4270689290417191,1.566923820251978,0.555567746342529,0.5451953494209436,0.5189178518835927,0.5387467343898094,0.027605651734854457,1.7967865256592175
4017_associative_priming_part_1.dat,1.9608702000640583,2.2504392244380447,-2.3905727951411806,-2.2778804361081635,0.45629692446698594,1.4560913691119126,0.5362454668060367,0.5331230200080674,0.4854930961541959,0.5224911588714242,0.030879373633597714,1.7467837126336514,1.9499581837510993,2.237273223586418,-2.3668736695111434,-2.2540070875310514,0.4450776042771649,1.427143268299445,0.5386163015889851,0.5374730903624454,0.48871615701104787,0.5252572409431758,0.029810638140883618,1.798064403309337
5000_associative_priming_part_1.dat,3.3348230587043437,3.3687346036067956,-3.140970959011276,-2.8017903608278427,0.4635846113676811,1.868235798502125,0.6006600365212741,0.5917626124049491,0.5251506420200462,0.5666898691455975,0.04786312217487675,1.5638439704105804,3.3158850680341043,3.3552621992112677,-3.0946143755380824,-2.762221874314127,0.45111593843204567,1.8105834203928537,0.6040705748048711,0.593890133004166,0.5266435509418992,0.568091915117815,0.0485994955749646,1.566160501646972
3029_associative_priming_part_2.dat,3.4509896565470792,2.880053840406335,-3.6840201205659424,-2.961976001746399,0.46549610449728457,1.2112820509405904,0.46895419738356064,0.4263040491330014,0.41333874556283035,0.43625592579797184,0.030289717320868464,1.5980609469879163,3.4501374945684717,2.870137702949929,-3.6827406402637806,-2.9380667272479357,0.45440684897556155,1.163309855836762,0.4723345657251806,0.4316082570345977,0.4180493557959504,0.4396008614322656,0.029885544806569804,1.6271426265258755
4016_associative_priming_part_1.dat,1.5664303145398542,1.676749036904941,-1.0415150116143983,-1.4679583106583087,0.43814867910789634,2.0493246859523238,0.45491256320171114,0.4920586525836368,0.42394819295323805,0.46516959404569275,0.027536944390795137,1.83604361101723,1.5751632071757427,1.6767661348474654,-1.02097477057381,-1.459728592135554,0.4228789809166912,2.0359815235664946,0.45206260746575755,0.491212013811335,0.4274139426253908,0.47092297395388616,0.02263709665647881,1.8763314633857198
2005_associative_priming_part_1.dat,2.6140334404814087,2.6610302586807886,-2.5509358752382,-2.0794514852599693,0.4478369313410852,0.8916444924995224,0.5222202885900353,0.517338996988419,0.4600739346038774,0.4858257090126125,0.03215084136518432,1.687373793205148,2.5961335600044837,2.6212027540708336,-2.5112679611643136,-2.0385396663412974,0.43206553240646917,0.8880718953744166,0.5218488484958907,0.5186841856849852,0.4618488282785149,0.48715988705252666,0.03208960971587594,1.7476754133100918
2010_associative_priming_part_1.dat,2.7274112900029714,2.903364224015505,-2.881226405859844,-2.3055922589906275,0.44270757792758836,1.2649175092713236,0.5087855020193555,0.4893503194432292,0.4556909698459101,0.45845059786104664,0.031053139053681546,1.7015671159523615,2.7237820158245456,2.8825324112363653,-2.862917915715374,-2.2698903637585994,0.42536883345877075,1.2325543208968541,0.5103248014407279,0.4930609586780732,0.4583116958542003,0.4618142794970824,0.02996451807735976,1.745891395816968
4011_associative_priming_part_2.dat,1.5073234840865717,2.1725761410699835,-1.6151703560664175,-1.9762316439584247,0.44226220574157865,1.1749129070834032,0.5014875791434893,0.5670234318528676,0.4515313405271705,0.4820269156542843,0.036683525964462164,1.748707302754667,1.49157238147487,2.141246766521487,-1.605717651113877,-1.956845211459179,0.4325206966438191,1.1762026445367004,0.5011231678578382,0.5688404497414459,0.4548417158878768,0.48300763858001367,0.035869999940734865,1.8091153827738173
3027_associative_priming_part_1.dat,1.2261943225639915,1.3296874222258044,-1.313337650581382,-1.5418355729279678,0.48297569992418277,1.333519613423798,0.457459393044271,0.4805074426733228,0.3879394066456792,0.40871682838278156,0.10905399205080749,1.6262621534041029,1.2206786514619727,1.305099901553147,-1.2854424442907355,-1.5267531692334952,0.4753335494125197,1.334778830656892,0.4604837234184369,0.4815258694467901,0.38954093098450593,0.4107114792851403,0.11448432021233709,1.6734045219633957
5001_associative_priming_part_1.dat,2.925454701903142,2.66513435478863,-2.678164130493714,-2.489911525365921,0.45235691162913133,1.682544955292782,0.5594461671420743,0.5284781412388088,0.49049553810458607,0.5221948941562787,0.029106588011235366,1.7873242984192843,2.9129844352619267,2.6511585205201857,-2.665135828891775,-2.4673578022853415,0.4389329225948526,1.6217649293394556,0.5624937243572151,0.532378666707823,0.4962048795127483,0.5248332329851135,0.027411932089510656,1.8123472370807523
3023_associative_priming_part_2.dat,2.8536661525871088,2.8197836886137275,-2.65067689976566,-2.6089309688895654,0.44786202333531994,1.9945540574036495,0.5562635311682628,0.5445092111963679,0.5051157008285018,0.5539754671539003,0.0355965310342139,1.8205238256658154,2.8566720734420548,2.818231666496427,-2.6338313030989062,-2.591505020804883,0.4304647222567113,1.9520854700640202,0.5579310684952619,0.5478907254733715,0.5123581240228212,0.5592426596041902,0.034604264094050166,1.8469330097839403
3022_associative_priming_part_1.dat,2.008231960795375,2.1037459590491348,-1.8276775566817747,-2.1007495398336937,0.4467017100104563,1.4940666352395566,0.5713779102758714,0.543331711948153,0.4931380575200668,0.5396067360082004,0.02569267088814189,1.7898604247733947,2.0051232920428332,2.098134906837311,-1.814922385864688,-2.0716898128611554,0.42891979314775475,1.4756693686853355,0.57247734941062,0.5436604497418532,0.49772624155221035,0.5459828280675343,0.02455895820249345,1.8322213674159615
4009_associative_priming_part_2.dat,2.250332190924645,1.9993895885945454,-2.1890966911579897,-2.168502435908513,0.45758191420075844,1.2973610413630348,0.5178949640186867,0.5125168149482012,0.44539503757589877,0.48201536517925697,0.03258484346961113,1.7276779483258142,2.2618417036411813,1.9900379408684612,-2.179634769838353,-2.1409315251077143,0.4452189730259535,1.2792275404690883,0.5195907918625264,0.5152021603411896,0.4475875256229086,0.48339668818710885,0.030583838997246794,1.7732511440870171
4001_associative_priming_part_2.dat,2.581501417951392,1.8834709311669244,-1.8860194790719547,-1.552432794146845,0.46331218197782914,0.8858401487643491,0.5274118387487314,0.5106397604263605,0.4742574640233007,0.5118804527926016,0.054479077966629506,1.7446845083471312,2.5398854111343567,1.8408699521986644,-1.8518477927875239,-1.529404624340473,0.4581101858227522,0.8900763435871706,0.5269694259644215,0.5120094395130599,0.47442804082981255,0.5120620204390618,0.05649047734772097,1.7963524912769246
1023_associative_priming_part_2.dat,2.1224443053586097,2.1348731978411974,-1.8131726272769173,-1.7458758679423954,0.43829179771924504,1.4413439655791658,0.5623846513162398,0.5616746845188131,0.49981376734355426,0.5231041867323396,0.029526787897679662,1.7641732178815945,2.1360296124072766,2.1225822014179903,-1.8085702942266169,-1.723392523188812,0.42524180372145065,1.4282198053705009,0.562623627360079,0.5630453951512508,0.5062987622181971,0.5276300513207015,0.027274283516509068,1.818651593837726
2019_associative_priming_part_2.dat,3.032588291974019,2.8225273216154747,-3.158215973118935,-3.311927753149158,0.4614201748904699,1.8469371757840904,0.5489352837116903,0.5291222284843717,0.5223353886284765,0.5586187169770496,0.028237113729644863,1.846649596249391,3.0233950418020674,2.795312570963217,-3.1397360082120906,-3.2713038452526337,0.454976156954081,1.801244257080588,0.5528249731097259,0.5327271281288453,0.5259045651746587,0.562699370570455,0.027276702445407003,1.8719068667458474
2004_associative_priming_part_1.dat,2.2270521511111583,2.0493009193056544,-2.067630618842504,-2.109198042990086,0.4429821659055566,1.9481122258058627,0.5918031858444178,0.5864391323889747,0.4522775568818092,0.5326319025791447,0.03351925244761183,1.7465634605638383,2.210763541534197,2.0221575658633357,-2.0467703944716993,-2.0739777986272565,0.42780947631326716,1.9051899192972273,0.5927101932299543,0.5925337343576823,0.45842027417593806,0.5377637192392918,0.03135773598428661,1.7741559663909718
3033_associative_priming_part_2.dat,2.46870924834615,2.3637010939894965,-2.5387170066449305,-2.4903840442288683,0.4561226796459988,1.7822433622197336,0.5355110919855406,0.49247113431782696,0.47315711385486486,0.5346036665825237,0.019229996485686726,1.8768118950201689,2.46824968725413,2.3458204082889957,-2.519785721601186,-2.4485894293755104,0.4472362471366205,1.7398436265074881,0.5380559141834975,0.4944655259301915,0.480122803493528,0.5386348334700172,0.016998813785839867,1.9095515583169624
3013_associative_priming_part_2.dat,2.657633841671306,2.293957417453469,-1.6434930661625895,-1.9841595992138659,0.4162602645758889,1.0989241657681503,0.568688080196084,0.5477221415250897,0.512845103132878,0.5284496292763418,0.016967440438293943,1.8428001768373439,2.6610775927147703,2.2820743934336556,-1.6466610917684275,-1.9706406476897307,0.40013613819608906,1.1017554140204198,0.5677557341045941,0.5483198653863067,0.5146346635350753,0.5311640623667172,0.015572792598827156,1.9120555056619897
1027_associative_priming_part_2.dat,3.0095691854964755,3.169967208992399,-2.5119735905585747,-1.6598882420270211,0.4149852761035647,1.360834343363088,0.5463292752028918,0.5124917221500568,0.48009994542338713,0.49139289977183503,0.01853909661008132,1.8246047220292079,3.0140422323236256,3.1685521678538935,-2.4939667853178995,-1.6198538135374005,0.3861008728983254,1.3409267883895009,0.547720507919727,0.5147488681350058,0.48526646643056537,0.4942472199158721,0.017342582144871152,1.8711393857045908
4023_associative_priming_part_1.dat,2.34383786264521,2.117392862232725,-2.4625113927989797,-2.0881768967710768,0.4510476693779821,1.0897934582914812,0.5648275725208096,0.5455406600326623,0.46600976666275556,0.5076667519318743,0.03888650001696548,1.6651312123838755,2.2972751559418163,2.072347947948142,-2.4325892989850337,-2.0491096921680807,0.4369906792181373,1.0794780703840732,0.5652619296656776,0.5478096861091687,0.4673889889859607,0.5098359449806691,0.03883262192152309,1.7159201649521707
3030_associative_priming_part_2.dat,2.1485537771520495,2.8006788201634825,-3.053143368581711,-2.162758104390042,0.4452161721266091,1.201082534560103,0.4988062712505765,0.4959492268217701,0.47143588702348743,0.49017031829718094,0.022385234584436,1.7752060416704982,2.150630762095645,2.79645805763594,-3.03706858368732,-2.1287766997384785,0.432212829931381,1.1854225588751672,0.4995542943301965,0.49745936690140885,0.47519974425231426,0.4941405573083414,0.021355755463115078,1.8267698692723944
2018_associative_priming_part_1.dat,3.3226494697165903,2.7606777931114546,-2.651965743783669,-3.22098904412707,0.4574908459246818,1.4175297938214027,0.5308748495900574,0.4890515450333686,0.44601226683791684,0.5099664847035976,0.034805466943842386,1.7014739660734162,3.3101186996533114,2.7407590326855886,-2.6472238000322617,-3.1935989470019464,0.44506170737616446,1.3564557876363286,0.5339974860034182,0.4936760628809703,0.4504267026640003,0.5122526307570372,0.0351811310589314,1.74282196481384
3017_associative_priming_part_1.dat,2.187726172171769,2.450592441892662,-2.6340011891467943,-2.5787246503353516,0.47502455296708684,1.7676553966719353,0.540943954403502,0.544547718379503,0.5296424530436304,0.5735936097534173,0.03629368112410758,1.699659886164327,2.1684079466314863,2.411048255989116,-2.6096327385890787,-2.5236149695358203,0.46643419595744784,1.7127061705527002,0.5456493803746196,0.5505414788826644,0.5333484632384249,0.5777055497161858,0.0340594441809658,1.7149934704854277
2007_associative_priming_part_2.dat,3.471485425422379,3.0851140780512667,-3.1763548453616117,-2.8057309036167917,0.45031912823001563,1.9868194442213,0.5057557731375314,0.4660301743026225,0.5063859107029004,0.5430214582642431,0.019077616325192386,1.9434207134317363,3.4637747569015116,3.0700273182374547,-3.1434293775690803,-2.7722101736478235,0.4389658395658539,1.9479820942432728,0.5078473194627868,0.46685475817713673,0.5123005421742728,0.5473925920932123,0.017457518828530846,1.9618495088088665
1003_associative_priming_part_1.dat,2.9303479101023413,2.430797933277776,-2.235237145313277,-2.0778442692903365,0.43878598634989996,1.8327274677999523,0.5092609936185949,0.4765573660845514,0.45565644558724017,0.5231843764019054,0.011965986995393366,1.9111783758721625,2.9290403969651333,2.424584658291085,-2.2252478652543575,-2.0416507994838096,0.4264916641551014,1.7990136845784666,0.5113459600263026,0.47804411083468706,0.4625708211748172,0.5315272002036646,0.010016157342728677,1.9390710528829063
1000_associative_priming_part_1.dat,2.021924407041432,1.849137205378662,-1.7051746599486424,-1.8244797347474455,0.46421559919841315,1.3144724508317056,0.5996273708749741,0.5387126899720739,0.492157745226555,0.5518432680934918,0.053252673943890314,1.5850494803091137,2.0160743523402944,1.8253768874597547,-1.6848818200075784,-1.8096195336634873,0.45947358781660264,1.2988760680866411,0.6013497784534129,0.5429611995350414,0.4947757790668485,0.552284652432284,0.05482337458868167,1.6001751885459334
2008_associative_priming_part_2.dat,2.4653363305303655,2.4968461531887134,-3.4906903062151557,-3.773633639309398,0.46198924124184665,1.5323659102872123,0.4765091846041104,0.4563398590974258,0.42724855563629366,0.4838627485867354,0.006609068905995428,1.8630546889441137,2.4473444349041342,2.4930451564404112,-3.4609478644382343,-3.7424757584184523,0.45307417174333836,1.4931947577434423,0.4771917563968434,0.4601748185822587,0.430300318258532,0.48597112954549815,0.005341264239069929,1.9051037571119798
3016_associative_priming_part_2.dat,2.9327759001847418,2.8260879982456717,-2.691593374268939,-3.050219843583764,0.4608456715717455,1.7748589367682723,0.55861647213553,0.5320860995870537,0.5235333101150706,0.5552206139628959,0.027808792407116905,1.814194456461421,2.927624035113327,2.7877842412900824,-2.664148286561563,-3.0035444723423605,0.4545142452451318,1.7340880511354166,0.5595749976608251,0.5328078903012892,0.5282972583590733,0.5593003535775145,0.026626741759479447,1.8439143744563384
1022_associative_priming_part_2.dat,2.308360844785112,1.8372594845547752,-1.9451902719396605,-2.2471179883474983,0.44801766282437333,0.9809378200258423,0.5336528024470371,0.49484921111086444,0.4496557373932701,0.4887711050782069,0.027501811178863043,1.7705898567034906,2.2958692522774498,1.831095557233664,-1.9299039401122489,-2.2401610635956763,0.4326194306416269,0.9849813531563201,0.5341205247552625,0.4961615550866644,0.4522695846202087,0.49146551030288976,0.02626348674963684,1.840033224924479
3001_associative_priming_part_2.dat,2.1002296128005087,2.800399357756765,-2.357929252053955,-2.1938555416583356,0.4647678396536661,2.063557803558316,0.4195466068038822,0.49595169682283197,0.4415096603718221,0.48225140584811277,0.03497308679210141,1.84420829845457,2.100294146493119,2.7835127394207966,-2.352178011232403,-2.1627183843473285,0.45157491535452593,2.0407470824422815,0.42422042483601874,0.4985576058798439,0.44971643893101676,0.48911508321811326,0.03244061983719794,1.8684922829776434
4025_associative_priming_part_2.dat,2.9187021333765797,3.0056001436817987,-3.2555738254889874,-2.727366732712163,0.4271957144436216,1.3346925558043992,0.5496826383996859,0.5386987734885637,0.4661966498042796,0.5072470462598889,0.016017600609535814,1.7974525818096776,2.9142785529985265,2.9887250812244925,-3.2462057768836434,-2.6842294310963064,0.41164176979432165,1.3024158000886357,0.5507615915566204,0.5435903986773722,0.4708090287926936,0.5104242887943156,0.014844439585695882,1.8455947241272592
4021_associative_priming_part_1.dat,3.7529337092352306,3.1364286206175103,-2.3441290534985226,-2.2433886138354917,0.4272521301012115,1.468105592407443,0.5384221309594069,0.5085559822590136,0.4883645769537335,0.5127054180919202,0.017542697277960796,1.8407869807919497,3.784256651681978,3.1212740335007045,-2.3269756808593183,-2.228226111701848,0.4092807975119813,1.4365317247686333,0.5407911977443518,0.5103360119449964,0.4929824851656976,0.5190823744076463,0.016114111825990887,1.878643579404267
4014_associative_priming_part_1.dat,2.749495053859307,2.7183745960830494,-2.430538205661511,-1.852800210671044,0.42391789649104383,1.660670468491784,0.5152514670129867,0.48593436690513,0.45475702747242946,0.4761824273127589,0.019422830237134703,1.855820241080251,2.745585516889399,2.7071381085887127,-2.4256156388651684,-1.824051886866617,0.40884534286076224,1.6295193176606386,0.5162978276359445,0.48559463129348684,0.4601576421404383,0.483016288790024,0.018174303051280663,1.8929070846900538
2016_associative_priming_part_1.dat,3.6776878823376538,3.270064080983381,-3.253409286985063,-3.1248305907258582,0.46192280792055923,1.382927835234615,0.6059604076788742,0.5774009081239093,0.495083132745635,0.5418098075271452,0.0434022407505009,1.5023556924068195,3.6771212240344098,3.242902462900923,-3.2413224019611695,-3.085178063557609,0.448955617585168,1.3223159867839356,0.6063670281821757,0.5813341831354211,0.4982517192954109,0.5438402288196695,0.04442277662092152,1.4876426817232424
3023_associative_priming_part_1.dat,3.0035452231901094,3.0563253932841117,-2.9460437841293814,-2.9904675983089803,0.4607580704795469,2.2288545230861976,0.5895994552814838,0.5760780046954185,0.5340272719315873,0.5768338063420076,0.0309005297660319,1.9088977840139862,2.992814295517137,3.04104860654164,-2.920024967270832,-2.946528575236173,0.45525301472960267,2.2209896954887784,0.5925330145565139,0.5802729518718037,0.5396138623274331,0.579823630968382,0.028487519090653265,1.9264439625992749
2030_associative_priming_part_1.dat,2.490171907566741,2.6563145976532128,-1.7916119040814875,-1.7499204044004635,0.4252995231193681,2.255165986808981,0.6173828027993962,0.6154736086093054,0.5084614435353417,0.5444646840488253,0.02759012773029378,1.8512347947575263,2.4785041377350066,2.631001590901264,-1.783348194281258,-1.7357372504774877,0.40864397760403737,2.230758398202468,0.6202857197005489,0.6165316370267504,0.5151248593834811,0.5544200237418652,0.025606429537315137,1.8699337000348135
