participant,v1,v2,a,ndt,alpha,accuracy_percentage,mean_log_rt,RT_mean_correct_error,mean_correct,mean_Crror,log_alpha_mean
510.0,0.7574368302746112,-0.9753430441450075,1.0378748673008653,0.4939165124507874,1.5130648033092093,0.8119834710743802,6.720016941590234,0.8648910123966943,0.8607099236641221,0.882947802197802,0.41284948333889104
511.0,1.9326199296638094,-1.4990017004163836,1.4443487223114515,0.3738579496855795,1.715353235435467,0.9255983350676379,6.5714617540554405,0.7506056191467222,0.7447863968521641,0.823,0.5393103379067419
512.0,1.27331107295939,-1.3372687555576543,1.3115765150361816,0.4220787608363762,1.7144266364570568,0.880020597322348,6.653507107142817,0.8123815653964984,0.8102047981275599,0.8283476394849785,0.5386643880791273
513.0,0.9055548347547702,-0.9998259553221651,1.7204370011651313,0.443150779026071,1.868715522567938,0.8660851718830169,6.887783309777192,1.0632647511544382,1.0470308056872037,1.1682567049808428,0.6248903846232499
514.0,1.8680503602625527,-1.612287865603248,1.8179841310279363,0.17786723277296643,1.1087462161052881,0.7945276200309758,6.453873374885403,0.6546484254001033,0.6567686809616634,0.6464497487437185,0.10264312685029822
515.0,1.2548996064651197,-1.7677190073564795,0.8992621288413102,0.46906756887448936,1.5691379771605662,0.8722966014418125,6.537249692304552,0.7065216271884656,0.7038896103896105,0.7244999999999999,0.44998419952710517
516.0,1.1742585934053953,-0.6664219235151185,1.2421691282008445,0.4286780480598694,1.5124759149288314,0.8106694560669456,6.728035440967848,0.8889649581589958,0.8726400000000001,0.958864640883978,0.41283828834006947
517.0,1.0863630393641805,-1.0205546700994264,1.8642845351360324,0.40613015563729216,1.6790561293983315,0.8704663212435233,6.904371726733338,1.0769901554404144,1.0647250000000001,1.159412,0.5178717557686112
518.0,1.4643949738079005,-0.9803505708340199,0.5951756721633882,0.3534049412085327,1.29846071797685,0.824435318275154,6.281378931744859,0.5447659137577003,0.5443567870485678,0.5466871345029239,0.2604740954477657
519.0,0.8342166091481833,-0.9768255183956553,0.8767638898992808,0.3432590592376399,1.24618601530701,0.7743933918430562,6.488901591953223,0.6750227155394941,0.6796179999999999,0.6592494279176201,0.21916088067574227
520.0,2.7899039091830717,-2.4999477190393327,1.3454127776065457,0.3874855957480108,1.6359867231051248,0.9591942148760331,6.433312736783644,0.6352598140495868,0.6342579429186861,0.6588101265822784,0.4919332719108583
521.0,1.285646820870958,-1.331338153171115,0.7420575986478654,0.3415429890690021,1.0711671229645294,0.8148717948717948,6.354299087126325,0.5814251282051281,0.5816727501573317,0.5803351800554016,0.06826888447900901
522.0,0.745525366212324,-0.7941246135209434,1.7839626696372146,0.43151659505189527,1.6482590918065587,0.8404648705758055,6.976621296775811,1.1728003169572108,1.1530993086109367,1.27658940397351,0.49884051917410543
523.0,0.8572836076897389,-1.0982703699821281,2.157605068584821,0.3394767493545108,1.6924207000137605,0.8798751950078003,6.968159764911745,1.1600956838273528,1.1471985815602836,1.2545627705627704,0.5257617498076621
524.0,0.7738061420549212,-1.284056167799652,0.9410286348739945,0.394012445088666,1.5581740407809637,0.8121181262729125,6.506403579653613,0.6956512219959267,0.6915134796238244,0.7135365853658537,0.44276550204698817
525.0,1.471792179719533,-1.4925630976574125,0.5859643631570342,0.42486325501760386,1.3726345524848493,0.8570694087403599,6.361012243242595,0.5873717223650387,0.5857702459508098,0.5969748201438849,0.3161300941653385
526.0,1.4658775641293953,-1.4479285295400857,1.9858372493302086,0.2037747557905168,1.325791356088118,0.8232244686365993,6.630518643851968,0.7969709694142042,0.7980528967254408,0.791932551319648,0.2815296722724479
527.0,0.9750694550547571,-0.6303299493244898,1.371230904692084,0.340751304214848,1.5888620223618257,0.7881136950904393,6.696543600370714,0.8748558139534883,0.867815081967213,0.9010439024390244,0.4623038505652717
528.0,1.250062034708884,-1.0857726274967638,0.6983606880197388,0.39125057796365964,1.3702551658902262,0.8309053069719042,6.395926567829457,0.6161826222684703,0.6120945522855354,0.6362707692307693,0.31415631461500776
529.0,0.6979008724846647,-0.9869198574380244,1.3959311084146298,0.41098131427821943,1.5061668254472107,0.7962867457452295,6.7957819762375395,0.9372738525012895,0.9424313471502591,0.9171139240506329,0.4089041267840754
